"Time.id","YEAR","DOY","LW_IN.wp","LW_IN.si","LW_IN"
2010.32513661202,2010,119,NA,23.3454937173011,23.3454937173011
2010.32786885246,2010,120,NA,23.7181264760068,23.7181264760068
2010.3306010929,2010,121,NA,26.1012847414882,26.1012847414882
2010.33333333333,2010,122,NA,25.2884947002653,25.2884947002653
2010.33606557377,2010,123,NA,27.1973662843989,27.1973662843989
2010.33879781421,2010,124,NA,25.5233032358026,25.5233032358026
2010.34153005464,2010,125,NA,24.3543463607441,24.3543463607441
2010.34426229508,2010,126,NA,23.4903649330467,23.4903649330467
2010.34699453552,2010,127,NA,24.9496123121976,24.9496123121976
2010.34972677596,2010,128,NA,25.148680517606,25.148680517606
2010.35245901639,2010,129,NA,26.9085117519354,26.9085117519354
2010.35519125683,2010,130,NA,27.939942894676,27.939942894676
2010.35792349727,2010,131,NA,24.5474853395573,24.5474853395573
2010.3606557377,2010,132,NA,27.0560297668438,27.0560297668438
2010.36338797814,2010,133,NA,27.5607145094368,27.5607145094368
2010.36612021858,2010,134,NA,26.400166036924,26.400166036924
2010.36885245902,2010,135,NA,26.3749064925689,26.3749064925689
2010.37158469945,2010,136,NA,27.5855257054623,27.5855257054623
2010.37431693989,2010,137,NA,31.3352526965296,31.3352526965296
2010.37704918033,2010,138,NA,31.1059652510987,31.1059652510987
2010.37978142077,2010,139,NA,29.5617959889349,29.5617959889349
2010.3825136612,2010,140,NA,25.693659786597,25.693659786597
2010.38524590164,2010,141,NA,26.3640059716947,26.3640059716947
2010.38797814208,2010,142,NA,24.2961773251965,24.2961773251965
2010.39071038251,2010,143,NA,24.1456535452701,24.1456535452701
2010.39344262295,2010,144,NA,28.3794625360785,28.3794625360785
2010.39617486339,2010,145,NA,30.9709325583704,30.9709325583704
2010.39890710383,2010,146,NA,29.952557293324,29.952557293324
2010.40163934426,2010,147,NA,28.327121223759,28.327121223759
2010.4043715847,2010,148,NA,25.5556699610875,25.5556699610875
2010.40710382514,2010,149,NA,26.0439413115532,26.0439413115532
2010.40983606557,2010,150,NA,27.0480720969809,27.0480720969809
2010.41256830601,2010,151,NA,30.3631116193887,30.3631116193887
2010.41530054645,2010,152,NA,29.5116891581696,29.5116891581696
2010.41803278689,2010,153,NA,30.1122562611008,30.1122562611008
2010.42076502732,2010,154,NA,31.6654789435455,31.6654789435455
2010.42349726776,2010,155,NA,32.5277560881378,32.5277560881378
2010.4262295082,2010,156,NA,30.632835081398,30.632835081398
2010.42896174863,2010,157,NA,29.7324433216778,29.7324433216778
2010.43169398907,2010,158,NA,28.537282995647,28.537282995647
2010.43442622951,2010,159,NA,28.0228121010062,28.0228121010062
2010.43715846995,2010,160,NA,29.4877622579506,29.4877622579506
2010.43989071038,2010,161,NA,26.5157786363439,26.5157786363439
2010.44262295082,2010,162,NA,26.9536835894085,26.9536835894085
2010.44535519126,2010,163,NA,28.1834388835093,28.1834388835093
2010.44808743169,2010,164,NA,29.1646838021505,29.1646838021505
2010.45081967213,2010,165,NA,27.9338275762996,27.9338275762996
2010.45355191257,2010,166,NA,26.5939303937401,26.5939303937401
2010.45628415301,2010,167,NA,25.798777446064,25.798777446064
2010.45901639344,2010,168,NA,26.5596767349964,26.5596767349964
2010.46174863388,2010,169,NA,25.7671407299584,25.7671407299584
2010.46448087432,2010,170,NA,25.1597645394344,25.1597645394344
2010.46721311475,2010,171,NA,26.5784636101651,26.5784636101651
2010.46994535519,2010,172,NA,28.1689112515068,28.1689112515068
2010.47267759563,2010,173,NA,28.8428098503459,28.8428098503459
2010.47540983607,2010,174,NA,29.1679041228847,29.1679041228847
2010.4781420765,2010,175,NA,29.4081574290551,29.4081574290551
2010.48087431694,2010,176,NA,29.1497803863481,29.1497803863481
2010.48360655738,2010,177,NA,30.289780185757,30.289780185757
2010.48633879781,2010,178,NA,31.0924192673773,31.0924192673773
2010.48907103825,2010,179,NA,30.7831955769114,30.7831955769114
2010.49180327869,2010,180,NA,29.1762737873074,29.1762737873074
2010.49453551913,2010,181,NA,26.8227757695476,26.8227757695476
2010.49726775956,2010,182,NA,27.3526886923423,27.3526886923423
2010.5,2010,183,NA,28.3409863964558,28.3409863964558
2010.50273224044,2010,184,NA,28.1764829769213,28.1764829769213
2010.50546448087,2010,185,NA,28.7220057408656,28.7220057408656
2010.50819672131,2010,186,NA,27.7253245887964,27.7253245887964
2010.51092896175,2010,187,NA,26.3303763945082,26.3303763945082
2010.51366120219,2010,188,NA,27.4687853446486,27.4687853446486
2010.51639344262,2010,189,NA,28.4600992884599,28.4600992884599
2010.51912568306,2010,190,NA,28.7703292481572,28.7703292481572
2010.5218579235,2010,191,NA,28.7477135118374,28.7477135118374
2010.52459016393,2010,192,NA,28.7663648865542,28.7663648865542
2010.52732240437,2010,193,NA,28.7153234513937,28.7153234513937
2010.53005464481,2010,194,NA,28.9192649178921,28.9192649178921
2010.53278688525,2010,195,NA,29.5222499723008,29.5222499723008
2010.53551912568,2010,196,NA,31.2944527525544,31.2944527525544
2010.53825136612,2010,197,NA,31.1666548396731,31.1666548396731
2010.54098360656,2010,198,NA,29.874205925237,29.874205925237
2010.54371584699,2010,199,NA,28.6863802366119,28.6863802366119
2010.54644808743,2010,200,NA,27.964200240693,27.964200240693
2010.54918032787,2010,201,NA,27.9146524741864,27.9146524741864
2010.55191256831,2010,202,NA,27.0921140290868,27.0921140290868
2010.55464480874,2010,203,NA,27.2794176504853,27.2794176504853
2010.55737704918,2010,204,NA,27.6477521753832,27.6477521753832
2010.56010928962,2010,205,NA,29.1395355496969,29.1395355496969
2010.56284153005,2010,206,NA,28.5462916022965,28.5462916022965
2010.56557377049,2010,207,NA,27.8584941063348,27.8584941063348
2010.56830601093,2010,208,NA,27.0746927992289,27.0746927992289
2010.57103825137,2010,209,NA,26.9063988656946,26.9063988656946
2010.5737704918,2010,210,NA,26.855919869471,26.855919869471
2010.57650273224,2010,211,NA,26.9986636708149,26.9986636708149
2010.57923497268,2010,212,NA,26.8837624611852,26.8837624611852
2010.58196721311,2010,213,NA,26.6776047959861,26.6776047959861
2010.58469945355,2010,214,NA,26.9496797357037,26.9496797357037
2010.58743169399,2010,215,NA,27.8052259172787,27.8052259172787
2010.59016393443,2010,216,NA,27.5456335330633,27.5456335330633
2010.59289617486,2010,217,NA,26.5666712109667,26.5666712109667
2010.5956284153,2010,218,NA,27.1710196556953,27.1710196556953
2010.59836065574,2010,219,NA,27.9107400122003,27.9107400122003
2010.60109289617,2010,220,NA,28.3985329078355,28.3985329078355
2010.60382513661,2010,221,NA,27.8918397116315,27.8918397116315
2010.60655737705,2010,222,NA,27.1106535144574,27.1106535144574
2010.60928961749,2010,223,NA,27.5476673297198,27.5476673297198
2010.61202185792,2010,224,NA,28.1160747059782,28.1160747059782
2010.61475409836,2010,225,NA,28.1361772760473,28.1361772760473
2010.6174863388,2010,226,NA,27.787922207949,27.787922207949
2010.62021857923,2010,227,NA,26.8422753496457,26.8422753496457
2010.62295081967,2010,228,NA,27.840154256516,27.840154256516
2010.62568306011,2010,229,NA,26.4116106692922,26.4116106692922
2010.62841530055,2010,230,NA,26.3070596960237,26.3070596960237
2010.63114754098,2010,231,NA,27.3448001181025,27.3448001181025
2010.63387978142,2010,232,NA,26.733536655666,26.733536655666
2010.63661202186,2010,233,NA,26.3555344830208,26.3555344830208
2010.6393442623,2010,234,NA,27.3111854035296,27.3111854035296
2010.64207650273,2010,235,NA,28.9389918946878,28.9389918946878
2010.64480874317,2010,236,NA,30.533910965564,30.533910965564
2010.64754098361,2010,237,NA,31.8321038354844,31.8321038354844
2010.65027322404,2010,238,NA,27.5822700554723,27.5822700554723
2010.65300546448,2010,239,NA,27.0747389773194,27.0747389773194
2010.65573770492,2010,240,NA,28.2134570009803,28.2134570009803
2010.65846994536,2010,241,NA,27.6547506201127,27.6547506201127
2010.66120218579,2010,242,NA,26.8898977833586,26.8898977833586
2010.66393442623,2010,243,NA,28.8468698822798,28.8468698822798
2010.66666666667,2010,244,NA,29.7841241505688,29.7841241505688
2010.6693989071,2010,245,NA,30.7393889475776,30.7393889475776
2010.67213114754,2010,246,NA,28.9480026241272,28.9480026241272
2010.67486338798,2010,247,NA,27.5569102268801,27.5569102268801
2010.67759562842,2010,248,NA,28.0222016381325,28.0222016381325
2010.68032786885,2010,249,NA,28.2913351776434,28.2913351776434
2010.68306010929,2010,250,NA,27.9137688541945,27.9137688541945
2010.68579234973,2010,251,NA,28.6297821353442,28.6297821353442
2010.68852459016,2010,252,NA,28.825069420196,28.825069420196
2010.6912568306,2010,253,NA,27.581275136111,27.581275136111
2010.69398907104,2010,254,NA,28.0895443416096,28.0895443416096
2010.69672131148,2010,255,NA,27.6267587269445,27.6267587269445
2010.69945355191,2010,256,NA,26.1875454991151,26.1875454991151
2010.70218579235,2010,257,NA,25.5089920472374,25.5089920472374
2010.70491803279,2010,258,NA,27.0983429992615,27.0983429992615
2010.70765027322,2010,259,NA,28.6585727085087,28.6585727085087
2010.71038251366,2010,260,NA,29.8741466748415,29.8741466748415
2010.7131147541,2010,261,NA,29.0862001190602,29.0862001190602
2010.71584699454,2010,262,NA,30.2912594115174,30.2912594115174
2010.71857923497,2010,263,NA,27.9886762667652,27.9886762667652
2010.72131147541,2010,264,NA,27.3865311719723,27.3865311719723
2010.72404371585,2010,265,NA,26.2770284580359,26.2770284580359
2010.72677595628,2010,266,NA,28.0080999119327,28.0080999119327
2010.72950819672,2010,267,NA,28.2852314684347,28.2852314684347
2010.73224043716,2010,268,NA,29.3443243663539,29.3443243663539
2010.7349726776,2010,269,NA,28.6377252623429,28.6377252623429
2010.73770491803,2010,270,NA,29.3801431176738,29.3801431176738
2010.74043715847,2010,271,NA,31.1298686295298,31.1298686295298
2010.74316939891,2010,272,NA,30.7469549156853,30.7469549156853
2010.74590163934,2010,273,NA,28.5055384430741,28.5055384430741
2010.74863387978,2010,274,NA,28.5240068601699,28.5240068601699
2010.75136612022,2010,275,NA,30.602576458248,30.602576458248
2010.75409836066,2010,276,NA,29.9642522914735,29.9642522914735
2010.75683060109,2010,277,NA,27.6877681532894,27.6877681532894
2010.75956284153,2010,278,NA,28.4943740694362,28.4943740694362
2010.76229508197,2010,279,NA,28.1728055356499,28.1728055356499
2010.7650273224,2010,280,NA,27.2857699515747,27.2857699515747
2010.76775956284,2010,281,NA,27.3262544489157,27.3262544489157
2010.77049180328,2010,282,NA,28.6912293945576,28.6912293945576
2010.77322404372,2010,283,NA,30.3870368677992,30.3870368677992
2010.77595628415,2010,284,NA,30.0919946170962,30.0919946170962
2010.77868852459,2010,285,NA,28.9298488002716,28.9298488002716
2010.78142076503,2010,286,NA,29.6907277874989,29.6907277874989
2010.78415300546,2010,287,NA,30.7570281368888,30.7570281368888
2010.7868852459,2010,288,NA,29.0280421259599,29.0280421259599
2010.78961748634,2010,289,NA,28.6220304628184,28.6220304628184
2010.79234972678,2010,290,NA,32.147718697498,32.147718697498
2010.79508196721,2010,291,NA,28.4214987402629,28.4214987402629
2010.79781420765,2010,292,NA,28.5889767217539,28.5889767217539
2010.80054644809,2010,293,NA,27.0219627535158,27.0219627535158
2010.80327868852,2010,294,NA,27.3728191258629,27.3728191258629
2010.80601092896,2010,295,NA,32.2402772025936,32.2402772025936
2010.8087431694,2010,296,NA,32.6956786381189,32.6956786381189
2010.81147540984,2010,297,NA,33.4700389873516,33.4700389873516
2010.81420765027,2010,298,NA,25.1940745202867,25.1940745202867
2010.81693989071,2010,299,NA,23.8456379714449,23.8456379714449
2010.81967213115,2010,300,NA,26.2108406506393,26.2108406506393
2010.82240437158,2010,301,NA,27.7136090048944,27.7136090048944
2010.82513661202,2010,302,NA,30.8262902783521,30.8262902783521
2010.82786885246,2010,303,NA,32.3459927680215,32.3459927680215
2010.8306010929,2010,304,NA,29.0280775780746,29.0280775780746
2010.83333333333,2010,305,NA,28.8760486663723,28.8760486663723
2010.83606557377,2010,306,NA,28.5294185193247,28.5294185193247
2010.83879781421,2010,307,NA,29.5381842711558,29.5381842711558
2010.84153005464,2010,308,NA,29.8258424633426,29.8258424633426
2010.84426229508,2010,309,NA,29.5823127315063,29.5823127315063
2010.84699453552,2010,310,NA,27.1783786311801,27.1783786311801
2010.84972677596,2010,311,NA,32.9819593666847,32.9819593666847
2010.85245901639,2010,312,NA,32.5268682560237,32.5268682560237
2010.85519125683,2010,313,NA,31.3754473459561,31.3754473459561
2010.85792349727,2010,314,NA,30.2240264358884,30.2240264358884
2010.8606557377,2010,315,NA,29.0726055258207,29.0726055258207
2010.86338797814,2010,316,NA,27.921184615753,27.921184615753
2010.86612021858,2010,317,NA,26.7697637056853,26.7697637056853
2010.86885245902,2010,318,NA,25.6183427956177,25.6183427956177
2010.87158469945,2010,319,NA,24.46692188555,24.46692188555
2010.87431693989,2010,320,NA,23.3155009754823,23.3155009754823
2010.87704918033,2010,321,NA,23.9668097043162,23.9668097043162
2010.87978142077,2010,322,NA,26.6034909623661,26.6034909623661
2010.8825136612,2010,323,NA,29.918130779939,29.918130779939
2010.88524590164,2010,324,NA,30.3272595141297,30.3272595141297
2010.88797814208,2010,325,NA,25.9511830040666,25.9511830040666
2010.89071038251,2010,326,NA,28.6979672798082,28.6979672798082
2010.89344262295,2010,327,NA,26.5273666106147,26.5273666106147
2010.89617486339,2010,328,NA,20.1257899550503,20.1257899550503
2010.89890710383,2010,329,NA,20.7750747006437,20.7750747006437
2010.90163934426,2010,330,NA,25.0780623597149,25.0780623597149
2010.9043715847,2010,331,NA,27.7245876277273,27.7245876277273
2010.90710382514,2010,332,NA,21.5532328916196,21.5532328916196
2010.90983606557,2010,333,NA,24.0046659009995,24.0046659009995
2010.91256830601,2010,334,NA,26.6217843480826,26.6217843480826
2010.91530054645,2010,335,NA,26.4708116889454,26.4708116889454
2010.91803278689,2010,336,NA,30.2420589041915,30.2420589041915
2010.92076502732,2010,337,NA,31.3384585148622,31.3384585148622
2010.92349726776,2010,338,NA,30.7095914026804,30.7095914026804
2010.9262295082,2010,339,NA,32.5327491513854,32.5327491513854
2010.92896174863,2010,340,NA,28.8790077803328,28.8790077803328
2010.93169398907,2010,341,NA,28.5193593486358,28.5193593486358
2010.93442622951,2010,342,NA,32.6006154311708,32.6006154311708
2010.93715846995,2010,343,NA,31.863008933866,31.863008933866
2010.93989071038,2010,344,NA,32.4434318269302,32.4434318269302
2010.94262295082,2010,345,NA,33.8732300854941,33.8732300854941
2010.94535519126,2010,346,NA,33.4691722816134,33.4691722816134
2010.94808743169,2010,347,NA,32.9235031394139,32.9235031394139
2010.95081967213,2010,348,NA,32.1272024267596,32.1272024267596
2010.95355191257,2010,349,NA,27.9939640195301,27.9939640195301
2010.95628415301,2010,350,NA,27.1063603059327,27.1063603059327
2010.95901639344,2010,351,NA,30.9457136984999,30.9457136984999
2010.96174863388,2010,352,NA,32.8113042061682,32.8113042061682
2010.96448087432,2010,353,NA,31.1365565732594,31.1365565732594
2010.96721311475,2010,354,NA,28.5871013661727,28.5871013661727
2010.96994535519,2010,355,NA,28.9423590050338,28.9423590050338
2010.97267759563,2010,356,NA,31.2127648237392,31.2127648237392
2010.97540983607,2010,357,NA,25.3346316305688,25.3346316305688
2010.9781420765,2010,358,NA,30.183356592001,30.183356592001
2010.98087431694,2010,359,NA,31.6077452418995,31.6077452418995
2010.98360655738,2010,360,NA,27.8769328545882,27.8769328545882
2010.98633879781,2010,361,NA,28.2080021473941,28.2080021473941
2010.98907103825,2010,362,NA,31.2201681839256,31.2201681839256
2010.99180327869,2010,363,NA,23.424732678328,23.424732678328
2010.99453551913,2010,364,NA,21.0899622945309,21.0899622945309
2010.99726775956,2010,365,NA,26.5851736833658,26.5851736833658
2011.00273224044,2011,1,NA,29.7195298294272,29.7195298294272
2011.00546448087,2011,2,NA,30.4128607367427,30.4128607367427
2011.00819672131,2011,3,NA,29.1572194975342,29.1572194975342
2011.01092896175,2011,4,NA,26.1644872488042,26.1644872488042
2011.01366120219,2011,5,NA,26.6130670363333,26.6130670363333
2011.01639344262,2011,6,NA,29.5439028521723,29.5439028521723
2011.01912568306,2011,7,NA,29.2482945779649,29.2482945779649
2011.0218579235,2011,8,NA,29.5434371363635,29.5434371363635
2011.02459016393,2011,9,NA,24.8666169898261,24.8666169898261
2011.02732240437,2011,10,NA,24.5827745113578,24.5827745113578
2011.03005464481,2011,11,NA,28.7405254907755,28.7405254907755
2011.03278688525,2011,12,NA,27.6233479353505,27.6233479353505
2011.03551912568,2011,13,NA,31.6386762437598,31.6386762437598
2011.03825136612,2011,14,NA,28.2830376089916,28.2830376089916
2011.04098360656,2011,15,NA,31.1653026653064,31.1653026653064
2011.04371584699,2011,16,NA,32.1327813723883,32.1327813723883
2011.04644808743,2011,17,NA,32.1338066380387,32.1338066380387
2011.04918032787,2011,18,NA,27.3884559378325,27.3884559378325
2011.05191256831,2011,19,NA,26.6124251728706,26.6124251728706
2011.05464480874,2011,20,NA,25.2287954186793,25.2287954186793
2011.05737704918,2011,21,NA,27.382689539619,27.382689539619
2011.06010928962,2011,22,NA,26.9591740233066,26.9591740233066
2011.06284153005,2011,23,NA,26.1705419256644,26.1705419256644
2011.06557377049,2011,24,NA,27.0206749692872,27.0206749692872
2011.06830601093,2011,25,NA,27.9428137894082,27.9428137894082
2011.07103825137,2011,26,NA,28.6921786021448,28.6921786021448
2011.0737704918,2011,27,NA,28.0404797632385,28.0404797632385
2011.07650273224,2011,28,NA,30.2930465259352,30.2930465259352
2011.07923497268,2011,29,NA,30.3222722255002,30.3222722255002
2011.08196721311,2011,30,NA,29.3514161693301,29.3514161693301
2011.08469945355,2011,31,NA,26.2096531035024,26.2096531035024
2011.08743169399,2011,32,NA,24.6688597780667,24.6688597780667
2011.09016393443,2011,33,NA,20.9438700297723,20.9438700297723
2011.09289617486,2011,34,NA,23.0581266372655,23.0581266372655
2011.0956284153,2011,35,NA,26.1008764768971,26.1008764768971
2011.09836065574,2011,36,NA,26.2565645677994,26.2565645677994
2011.10109289617,2011,37,NA,24.8143086008178,24.8143086008178
2011.10382513661,2011,38,NA,25.1777277055485,25.1777277055485
2011.10655737705,2011,39,NA,20.6603827499638,20.6603827499638
2011.10928961749,2011,40,NA,20.6134592019195,20.6134592019195
2011.11202185792,2011,41,NA,21.2678241818397,21.2678241818397
2011.11475409836,2011,42,NA,24.7465870864057,24.7465870864057
2011.1174863388,2011,43,NA,24.7255589311984,24.7255589311984
2011.12021857923,2011,44,NA,23.1422649591407,23.1422649591407
2011.12295081967,2011,45,NA,29.497740931569,29.497740931569
2011.12568306011,2011,46,NA,29.3452723126386,29.3452723126386
2011.12841530055,2011,47,NA,26.3083550905256,26.3083550905256
2011.13114754098,2011,48,NA,27.9440917218812,27.9440917218812
2011.13387978142,2011,49,NA,28.9793122455719,28.9793122455719
2011.13661202186,2011,50,NA,27.2315868888906,27.2315868888906
2011.1393442623,2011,51,NA,24.4512033711746,24.4512033711746
2011.14207650273,2011,52,NA,23.3807164528664,23.3807164528664
2011.14480874317,2011,53,NA,21.2778482842755,21.2778482842755
2011.14754098361,2011,54,NA,23.3137465977478,23.3137465977478
2011.15027322404,2011,55,NA,27.1809559096205,27.1809559096205
2011.15300546448,2011,56,NA,24.9694419682702,24.9694419682702
2011.15573770492,2011,57,NA,20.2475257374622,20.2475257374622
2011.15846994536,2011,58,NA,21.0229823160778,21.0229823160778
2011.16120218579,2011,59,NA,22.0992247193584,22.0992247193584
2011.16393442623,2011,60,NA,26.2155425949946,26.2155425949946
2011.16666666667,2011,61,NA,31.3252578924238,31.3252578924238
2011.1693989071,2011,62,NA,27.4078173719338,27.4078173719338
2011.17213114754,2011,63,NA,27.9237708246856,27.9237708246856
2011.17486338798,2011,64,NA,29.7179418122749,29.7179418122749
2011.17759562842,2011,65,NA,33.2178675516571,33.2178675516571
2011.18032786885,2011,66,NA,27.2210500236689,27.2210500236689
2011.18306010929,2011,67,NA,27.9753386515949,27.9753386515949
2011.18579234973,2011,68,NA,28.6958955219448,28.6958955219448
2011.18852459016,2011,69,NA,27.8053812218289,27.8053812218289
2011.1912568306,2011,70,NA,24.4163101750003,24.4163101750003
2011.19398907104,2011,71,NA,26.1785405695648,26.1785405695648
2011.19672131148,2011,72,NA,31.5419289531057,31.5419289531057
2011.19945355191,2011,73,NA,32.1605510711632,32.1605510711632
2011.20218579235,2011,74,NA,33.1074204338313,33.1074204338313
2011.20491803279,2011,75,NA,28.1122177355198,28.1122177355198
2011.20765027322,2011,76,NA,24.9880966713264,24.9880966713264
2011.21038251366,2011,77,NA,29.7111166362908,29.7111166362908
2011.2131147541,2011,78,NA,29.1999481098366,29.1999481098366
2011.21584699454,2011,79,NA,30.8623989343186,30.8623989343186
2011.21857923497,2011,80,NA,26.2705396469041,26.2705396469041
2011.22131147541,2011,81,NA,28.45581398983,28.45581398983
2011.22404371585,2011,82,NA,30.2053098526771,30.2053098526771
2011.22677595628,2011,83,NA,29.2305518607258,29.2305518607258
2011.22950819672,2011,84,NA,30.3314446844276,30.3314446844276
2011.23224043716,2011,85,NA,29.5751204499658,29.5751204499658
2011.2349726776,2011,86,NA,29.250281873217,29.250281873217
2011.23770491803,2011,87,NA,25.4755967926086,25.4755967926086
